night_number,night_of,local_hour,DATE,OBJECT,OBSERVER,OBSTYPE,DATE-OBS,CAL-OBJ,QTIME,QRA,QDEC,QEQUINOX,QEPOCH,QPMRA,QPMDEC,QPROG,QIDX,TRAJTIME,TRAJID,RADETIME,RA,DEC,RA_2000,DEC_2000,HA,LST,PA,EL,AZ,ZA,NREADS,ITIME,NONDR,EXPLNDR,BRVCORR,LRVCORR,JD,BTJD,phase,normalized_phase,in_transit_flag,campaign,stddev_order19,track,RV_planet,in_transit_text,preposition,baseline,baseline_lo,baseline_hi,lam_0,lam_0_lo,lam_0_hi,amp,amp_lo,amp_hi,sigma,sigma_lo,sigma_hi
904,2020-05-21,0.16,2020-05-22T05:09:06,HAT-P-67b_IN_2,CFB,Sci,2020-05-22T05:09:31.348192,dark,1590124145.932674218,17:06:26.56,+44:46:37.06,2000,2000,9.436,-18.185,UT20-2-011,6587,1590122411.011031870,460,1590124145.848000000,17.117974,44.738786,17.107198,44.764945,21.118638,14.236612,80.584201,55.04385,54.574327,34.95615,29,308.85,29,308.85,1080.561531286715,-26.42464317067061,2458991.7149461596,1991.7149461596273,-0.034298840430670996,-0.0071305841051559704,True,May 2020,0.014940055024252724,E,-6.589374346253548,in transit,Transit,0.0002848912872589,0.0009787840881389,0.0009910942070359,10833.40627831312,0.055229704172234,0.0551921117694291,0.0704194285200017,0.0026655673560666,0.0025762953815198,0.9982937173066898,0.0551853514677977,0.0582241271976075
904,2020-05-21,0.25,2020-05-22T05:14:46,HAT-P-67b_IN_2,CFB,Sci,2020-05-22T05:15:12.492969,dark,1590124485.700941856,17:06:26.56,+44:46:37.06,2000,2000,9.436,-18.185,UT20-2-011,6587,1590122411.011031870,460,1590124485.643000000,17.118045,44.738755,17.107269,44.764912,21.213213,14.331258,80.584201,55.04385,54.574327,34.95615,29,308.85,29,308.85,1074.511195498481,-26.48274891474284,2458991.7188945943,1991.718894594349,-0.0303504057089925,-0.006309721198039439,True,May 2020,0.013487947785138264,E,-5.831238088391762,in transit,Transit,0.0008616909411154,0.0009628519401199,0.000981034517437,10833.449342654503,0.0637041534009767,0.0629682892904384,0.0658952939008588,0.0024344408553143,0.0024786056124811,1.159697162741257,0.0664686533498546,0.0695082997883633
904,2020-05-21,0.35,2020-05-22T05:20:26,HAT-P-67b_IN_2,CFB,Sci,2020-05-22T05:20:53.616782,dark,1590124825.683213929,17:06:26.56,+44:46:37.06,2000,2000,9.436,-18.185,UT20-2-011,6587,1590122411.011031870,460,1590124825.643000000,17.118123,44.738612,17.107347,44.764767,21.307838,14.425961,80.584201,55.04385,54.574327,34.95615,29,308.85,29,308.85,1068.345552169667,-26.54085465881508,2458991.722842787,1991.7228427869268,-0.026402213131183405,-0.005488908631610949,True,May 2020,0.012184166337379114,E,-5.072993220760848,in transit,Transit,0.0006228034876032,0.0009753205197333,0.0009541299845238,10833.411611876469,0.0601709078728163,0.0638188775101298,0.0692444930054026,0.00249937990099,0.0025198720908066,1.1133957012981766,0.0605600724496981,0.0620910839925339
904,2020-05-21,0.44,2020-05-22T05:26:06,HAT-P-67b_IN_2,CFB,Sci,2020-05-22T05:26:34.741647,dark,1590125165.687732371,17:06:26.56,+44:46:37.06,2000,2000,9.436,-18.185,UT20-2-011,6587,1590122411.011031870,460,1590125165.640000000,17.118184,44.738334,17.107408,44.764488,21.402479,14.520663,80.584201,55.04385,54.574327,34.95615,29,308.85,29,308.85,1062.067727300584,-26.5989604027709,2458991.726790991,1991.7267909911461,-0.022454008911842127,-0.004668093644957072,True,May 2020,0.01292791253615374,E,-4.314611186027195,in transit,Transit,0.0015641706296409,0.0010658028716533,0.000992981310273,10833.438968636092,0.0693310229580674,0.0720330017684318,0.0657265631339895,0.0025964884789923,0.0026587804752784,1.147176980716461,0.0659349020601185,0.0693299592691389
904,2020-05-21,0.54,2020-05-22T05:31:51,HAT-P-67b_IN_2,CFB,Sci,2020-05-22T05:32:15.880791,dark,1590125511.206048452,17:06:26.56,+44:46:37.06,2000,2000,9.436,-18.185,UT20-2-011,6587,1590122411.011031870,460,1590125511.105000000,17.11825,44.738212,17.107473,44.764364,21.498639,14.616888,80.584201,55.04385,54.574327,34.95615,29,308.85,29,308.85,1055.680735191614,-26.65792064310517,2458991.730739361,1991.7307393611409,-0.018505638917082567,-0.0038472441942936906,True,May 2020,0.013306776517159209,E,-3.5560825416251647,in transit,Transit,0.0017874125430132,0.0010854931127221,0.0011217616139558,10833.339563423277,0.0696300367599178,0.0720171761549863,0.0654308387916012,0.0027477727324805,0.0027666926619924,1.1160781660053494,0.0687795407575639,0.074029736335428
904,2020-05-21,0.63,2020-05-22T05:37:30,HAT-P-67b_IN_2,CFB,Sci,2020-05-22T05:37:57.012640,dark,1590125850.078271446,17:06:26.56,+44:46:37.06,2000,2000,9.436,-18.185,UT20-2-011,6587,1590122411.011031870,460,1590125849.890000000,17.118302,44.738089,17.107525,44.76424,21.592951,14.711253,80.584201,55.04385,54.574327,34.95615,29,308.85,29,308.85,1049.188526012782,-26.71585548797157,2458991.7346876464,1991.7346876463853,-0.014557353672677298,-0.0030264123628711234,True,May 2020,0.01412359875115796,E,-2.79747558896933,in transit,Transit,-0.0014659845190941,0.0011167761210323,0.0011033276417304,10833.403698928454,0.0712564576369914,0.0723836393081001,0.0636182690690178,0.0027949910859803,0.0028825780621713,1.1100623133613206,0.0707668526446272,0.0724203664875278
904,2020-05-21,0.73,2020-05-22T05:43:10,HAT-P-67b_IN_2,CFB,Sci,2020-05-22T05:43:38.147344,dark,1590126190.080071220,17:06:26.56,+44:46:37.06,2000,2000,9.436,-18.185,UT20-2-011,6587,1590122411.011031870,460,1590126189.888000000,17.118377,44.73798,17.107601,44.764128,21.687578,14.805955,80.584201,55.04385,54.574327,34.95615,29,308.85,29,308.85,1042.594492432992,-26.7739612320438,2458991.7386359647,1991.7386359646916,-0.01060903536632063,-0.0022055736580084582,True,May 2020,0.01451765355226761,E,-2.038787872681457,in transit,Transit,-0.004365459470904,0.0011140918593675,0.001152075718541,10833.52218577156,0.0822473708394682,0.0835821345317526,0.0628254406875905,0.0026646871391114,0.0029308485421951,1.1798693458634577,0.0720042232885893,0.0767266844809313
904,2020-05-21,0.82,2020-05-22T05:48:49,HAT-P-67b_IN_2,CFB,Sci,2020-05-22T05:49:19.277550,dark,1590126529.261979726,17:06:26.56,+44:46:37.06,2000,2000,9.436,-18.185,UT20-2-011,6587,1590122411.011031870,460,1590126529.075000000,17.11843,44.73794,17.107653,44.764087,21.782002,14.900432,80.584201,55.04385,54.574327,34.95615,29,308.85,29,308.85,1035.902239337695,-26.8318960769102,2458991.742584231,1991.742584230844,-0.006660769214028139,-0.0013847457957555248,True,May 2020,0.016234313531062698,E,-1.2800559481679796,in transit,Transit,-0.0018746218609117,0.0011483204383711,0.001134873918325,10833.384016194235,0.0816348061289318,0.0813490818381978,0.0594259487174534,0.00305046116823,0.0029356610480818,1.1596611444528784,0.080611068390638,0.0895785132917246
904,2020-05-21,0.92,2020-05-22T05:54:35,HAT-P-67b_IN_2,CFB,Sci,2020-05-22T05:55:00.424566,dark,1590126875.252923717,17:06:26.56,+44:46:37.06,2000,2000,9.436,-18.185,UT20-2-011,6587,1590122411.011031870,460,1590126875.150000000,17.118504,44.737672,17.107728,44.763816,21.878323,14.996827,80.584201,55.04385,54.574327,34.95615,29,308.85,29,308.85,1029.115255851809,-26.89102721645031,2458991.7465326916,1991.7465326916426,-0.0027123084153175547,-0.0005638774673341274,True,May 2020,0.016401704312748896,E,-0.5212525685573242,in transit,Transit,0.0051015028528849,0.0011413536787976,0.0011691981457692,10833.477257115444,0.0732156667218077,0.0803526311956375,0.0660388317262645,0.0030161037286982,0.00309499017761,1.077821152949547,0.0645929328667214,0.0665073107945612
905,2020-05-22,5.27,2020-05-23T10:15:31,HAT-P-67b_OUT_2_after1,CFB,Sci,2020-05-23T10:16:00.652327,dark,1590228930.893761398,17:06:26.56,+44:46:37.06,2000,2000,9.436,-18.185,UT20-2-011,6589,1590228907.167342338,175,1590228930.745000000,17.118427,44.757053,17.107654,44.783203,2.304794,19.423221,279.498838,55.080544,305.477327,34.919456,29,308.85,29,308.85,486.6602384703282,-29.10673759004567,2458992.9277853277,1992.927785327658,1.1785403276000976,0.24501355794395183,False,May 2020,0.015426040664118871,W,147.05212946267682,,Control,0.0013367195550873,0.00138227693066,0.0011259813953953,10830.645525230068,0.2634015945895953,0.2633334517886396,0.0136526529205556,0.0045408292744027,0.0034171237148101,0.806497038158353,0.2161325682492476,0.2044447782902226
905,2020-05-22,5.36,2020-05-23T10:21:16,HAT-P-67b_OUT_2_after1,CFB,Sci,2020-05-23T10:21:41.768654,dark,1590229276.100813723,17:06:26.56,+44:46:37.06,2000,2000,9.436,-18.185,UT20-2-011,6589,1590228907.167342338,175,1590229276.010000000,17.118462,44.755746,17.107688,44.781895,2.400929,19.519391,279.498838,55.080544,305.477327,34.919456,29,308.85,29,308.85,480.167900816611,-29.16944408614654,2458992.9317334336,1992.9317334336229,1.1824884335649073,0.24583435250390345,False,May 2020,0.013931622574690652,W,147.07394212412717,,Control,-0.0023258947344415,0.0014654543776656,0.0011442510514197,10830.884172419708,0.1438304078892542,0.4105763080788165,0.0172186893291383,0.0172186893291383,0.0054653014136658,0.4767699417453798,0.19637499381501,0.270114728683434
905,2020-05-22,5.46,2020-05-23T10:26:57,HAT-P-67b_OUT_2_after1,CFB,Sci,2020-05-23T10:27:22.912868,dark,1590229616.804364084,17:06:26.56,+44:46:37.06,2000,2000,9.436,-18.185,UT20-2-011,6589,1590228907.167342338,175,1590229616.615000000,17.118492,44.7546,17.107718,44.780749,2.495771,19.614262,279.498838,55.080544,305.477327,34.919456,29,308.85,29,308.85,473.7803546680205,-29.2314235502854,2458992.935681862,1992.9356818618253,1.1864368617673278,0.24665521405569377,False,May 2020,0.013112295202322792,W,147.0918444058254,,Control,-1.3036329833500558e-05,0.0016446176340762,0.0013436031807085,10830.956116528549,0.2836021736929979,2.666035726884729,0.0131511678006562,0.0131511678006562,0.0052003147234757,0.5942675061028834,0.3525158041897692,0.3218913869376321
905,2020-05-22,5.55,2020-05-23T10:32:36,HAT-P-67b_OUT_2_after1,CFB,Sci,2020-05-23T10:33:04.047129,dark,1590229956.161193536,17:06:26.56,+44:46:37.06,2000,2000,9.436,-18.185,UT20-2-011,6589,1590228907.167342338,175,1590229956.005000000,17.118537,44.753491,17.107763,44.779639,2.590258,19.708795,279.498838,55.080544,305.477327,34.919456,29,308.85,29,308.85,467.5018251840888,-29.29303949850146,2458992.939630175,1992.9396301750094,1.1903851749514103,0.24747605169565726,False,May 2020,0.01426023470950516,W,147.1058335410865,,Control,-0.002078855175109,0.0014044090021366,0.0010727328029462,10830.892407799029,0.1687880644494725,0.1411645583120844,0.0198577919058174,0.0055341357319391,0.0043106456466059,0.6120431911168924,0.1739755167325413,0.2444737115431765
906,2020-05-23,5.37,2020-05-24T10:21:45,HAT-P-67b_OUT_2_after2,CFB,Sci,2020-05-24T10:22:14.227938,dark,1590315704.927259264,17:06:26.56,+44:46:37.06,2000,2000,9.436,-18.185,UT20-2-011,6600,1590315672.286437103,585,1590315704.845000000,17.118443,44.75668,17.107668,44.782834,2.474691,19.593134,279.498106,55.080544,305.476526,34.919456,29,308.85,29,308.85,279.9856731499655,-29.54023525479715,2458993.93210912,1993.9321091198362,2.1828641197782814,0.45380823377012885,False,May 2020,0.011432533967789997,W,42.103156139279875,,Baseline,-0.0021221486588182,0.0006608800388102,0.0006690482792709,10832.63859537569,3.7695621341681536,3.720644036156955,0.0,0.0,0.0,0.3635807917801363,0.3099760437221882,1.6814061784835674
906,2020-05-23,5.47,2020-05-24T10:27:31,HAT-P-67b_OUT_2_after2,CFB,Sci,2020-05-24T10:27:55.369199,dark,1590316050.635087345,17:06:26.56,+44:46:37.06,2000,2000,9.436,-18.185,UT20-2-011,6600,1590315672.286437103,585,1590316050.513000000,17.118483,44.755501,17.107708,44.781654,2.570932,19.689416,279.498106,55.080544,305.476526,34.919456,29,308.85,29,308.85,273.683755245918,-29.60301717312541,2458993.936057514,1993.9360575140454,2.186812513987428,0.4546290882548611,False,May 2020,0.01094427197152735,W,41.375528754124176,,Baseline,-0.0033046128299502,0.0006704060987249,0.0006840148740324,10832.69665228673,3.877067625684504,3.5880406912710896,0.0,0.0,0.0,0.4103008383656824,0.3486307117449654,1.6931413087906175
906,2020-05-23,5.56,2020-05-24T10:33:11,HAT-P-67b_OUT_2_after2,CFB,Sci,2020-05-24T10:33:36.506859,dark,1590316391.038448405,17:06:26.56,+44:46:37.06,2000,2000,9.436,-18.185,UT20-2-011,6600,1590315672.286437103,585,1590316390.918000000,17.11852,44.754124,17.107744,44.780276,2.665712,19.784231,279.498015,55.080544,305.476426,34.919456,29,308.85,29,308.85,267.49332738105,-29.66471038782038,2458993.9400058663,1993.940005866345,2.1907608662870586,0.45544993402678186,False,May 2020,0.012481788013916832,W,40.6468084965831,,Baseline,-0.0021156230808836,0.0006790245369969,0.0006739909081281,10832.661032727274,3.852478248969419,3.6283142470965686,0.0,0.0,0.0,0.3676367618057182,0.3145080248358716,1.667606983265212
906,2020-05-23,5.65,2020-05-24T10:38:51,HAT-P-67b_OUT_2_after2,CFB,Sci,2020-05-24T10:39:17.637812,dark,1590316731.227613532,17:06:26.56,+44:46:37.06,2000,2000,9.436,-18.185,UT20-2-011,6600,1590315672.286437103,585,1590316731.118000000,17.118565,44.752888,17.107789,44.779039,2.760425,19.87899,279.498015,55.080544,305.476426,34.919456,29,308.85,29,308.85,261.417884804472,-29.72640360251535,2458993.9439541413,1993.9439541413449,2.1947091412869155,0.4562707637284061,False,May 2020,0.012085814911738034,W,39.91702133158022,,Baseline,-0.0003018679963114,0.0006714052518953,0.0006805861017852,10832.45699861154,3.7005572004036367,3.73680836872154,0.0,0.0,0.0,0.3634158008779559,0.3072900161386501,1.6582890136820985
926,2020-06-12,4.23,2020-06-13T09:13:26,HAT-P-67b_OUT_3_before2,CFB,Sci,2020-06-13T09:13:57.296663,dark,1592039606.566200021,17:06:26.56,+44:46:37.06,2000,2000,9.436,-18.185,UT20-2-011,6941,1592039576.129577794,305,1592039606.443000000,17.11849,44.758838,17.107689,44.785061,2.647295,19.765785,279.500758,55.080544,305.479429,34.919456,29,308.85,29,308.85,-3540.923397040643,-26.26925104518887,2459013.8846909334,2013.8846909333952,-1.9150665666627833,-0.39813425320204365,False,June 2020,0.013804119475313686,W,-87.86686231071126,,Pre,-0.0022637955732453,0.0012641293004166,0.0010378787728566,10830.859568541768,0.2642603744716325,0.2613730968496384,0.013118868238728,0.002969514378416,0.002416433866066,1.167226131699473,0.2445114136886804,0.2638019538987701
926,2020-06-12,4.33,2020-06-13T09:19:12,HAT-P-67b_OUT_3_before2,CFB,Sci,2020-06-13T09:19:38.436268,dark,1592039951.575320893,17:06:26.56,+44:46:37.06,2000,2000,9.436,-18.185,UT20-2-011,6941,1592039576.129577794,305,1592039951.505000000,17.118545,44.757533,17.107743,44.783754,2.743353,19.861898,279.500758,55.080544,305.479429,34.919456,29,308.85,29,308.85,-3546.978362950565,-26.32729446806479,2459013.8886393085,2013.8886393085122,-1.9111181915457496,-0.39731340268648113,False,June 2020,0.01294818738356809,W,-88.47430406810363,,Pre,-0.0013760771117411,0.0012978783385394,0.0011737302045735,10830.65576357469,0.2939204357953713,0.2704002154041518,0.0137264932041172,0.0024270603936631,0.0020659114517912,1.5253528772425953,0.2715367450269301,0.3797008047125343
926,2020-06-12,4.42,2020-06-13T09:24:51,HAT-P-67b_OUT_3_before2,CFB,Sci,2020-06-13T09:25:19.576242,dark,1592040290.593780254,17:06:26.56,+44:46:37.06,2000,2000,9.436,-18.185,UT20-2-011,6941,1592039576.129577794,305,1592040290.490000000,17.118597,44.756449,17.107795,44.782668,2.837722,19.956318,279.500758,55.080544,305.479429,34.919456,29,308.85,29,308.85,-3552.915659578748,-26.38416360202245,2459013.892587688,2013.8925876878202,-1.9071698122377643,-0.3964925512996374,False,June 2020,0.012206215354118652,W,-89.07939302136083,,Pre,0.0070351167157593,0.0017670362469013,0.0017926251388765,10829.598968086377,0.5267177864116093,0.5158881139232108,0.0155123839881714,0.0022185442608193,0.0022088875977265,3.652501813576364,0.5903566629306818,0.5262911589939749
927,2020-06-13,4.14,2020-06-14T09:07:59,HAT-P-67b_OUT_3_before1,CFB,Sci,2020-06-14T09:08:28.630203,dark,1592125678.867468593,17:06:26.56,+44:46:37.06,2000,2000,9.436,-18.185,UT20-2-011,6939,1592125638.782075820,702,1592125678.675000000,17.118482,44.759002,17.107679,44.785228,2.621716,19.740198,279.50085,55.080544,305.479529,34.919456,29,308.85,29,308.85,-3723.549310976429,-27.18366667523514,2459014.8808869235,2014.8808869235218,-0.9188705765362033,-0.19102931310428484,False,June 2020,0.012303204589711663,W,-137.14015537037218,,Pre,0.0005174037795673,0.0008888206818958,0.0009105028423821,10832.513702919212,0.0412521304988331,0.0396165546499105,0.0607693252269605,0.0030849732111678,0.0030625633542456,0.7309189171879638,0.0551506414998972,0.0587894662438535
927,2020-06-13,4.24,2020-06-14T09:13:42,HAT-P-67b_OUT_3_before1,CFB,Sci,2020-06-14T09:14:09.760205,dark,1592126021.596050278,17:06:26.56,+44:46:37.06,2000,2000,9.436,-18.185,UT20-2-011,6939,1592125638.782075820,702,1592126021.510000000,17.118516,44.757726,17.107713,44.783951,2.717174,19.83569,279.50085,55.080544,305.479529,34.919456,29,308.85,29,308.85,-3729.632146184275,-27.24336064222734,2459014.8848351873,2014.8848351873457,-0.9149223127122172,-0.190208485726077,False,June 2020,0.014480074259300717,W,-136.8635754538196,,Pre,-0.0034204046917497,0.0008792752928608,0.0008725144722893,10832.38058779013,0.0392074437513656,0.0388951124532468,0.0610991729312839,0.0029189955993936,0.0029521983491748,0.7460338817515623,0.0502539971444275,0.0527084740091919
927,2020-06-13,4.33,2020-06-14T09:19:23,HAT-P-67b_OUT_3_before1,CFB,Sci,2020-06-14T09:19:50.918882,dark,1592126362.552023058,17:06:26.56,+44:46:37.06,2000,2000,9.436,-18.185,UT20-2-011,6939,1592125638.782075820,702,1592126362.520000000,17.11857,44.756497,17.107767,44.782721,2.812104,19.930675,279.50085,55.080544,305.479529,34.919456,29,308.85,29,308.85,-3735.59867567491,-27.30270653963089,2459014.888783783,2014.8887837831862,-0.9109737168717333,-0.1893875893230411,False,June 2020,0.015349533530627485,W,-136.58333140997263,,Pre,-0.004568718016501,0.0008821234444563,0.0008947484856623,10832.546895297595,0.0370516574348585,0.0360954315565322,0.0669774853123715,0.00308799988934,0.00305951144023,0.7320214313545685,0.0452572857681954,0.0477182577631142
927,2020-06-13,4.43,2020-06-14T09:25:05,HAT-P-67b_OUT_3_before1,CFB,Sci,2020-06-14T09:25:32.035478,dark,1592126705.376468059,17:06:26.56,+44:46:37.06,2000,2000,9.436,-18.185,UT20-2-011,6939,1592125638.782075820,702,1592126705.353000000,17.118626,44.755437,17.107823,44.781659,2.907541,20.026167,279.50085,55.080544,305.479529,34.919456,29,308.85,29,308.85,-3741.444671792528,-27.36222647177055,2459014.892731892,2014.892731891945,-0.907025608112956,-0.1885667941822354,False,June 2020,0.01544681669097915,W,-136.29948904074595,,Pre,-7.337568000219966e-05,0.0010998248587315,0.0011279527249574,10832.53016613548,0.0511106446901976,0.049214832501093,0.0624619326414526,0.0033645222199577,0.0035373800069999,0.8138996843473782,0.0591599137275959,0.0627828344708651
928,2020-06-14,-1.78,2020-06-15T03:12:52,HAT-P-67b_IN_3,CFB,Sci,2020-06-15T03:13:19.731769,dark,1592190772.285522275,17:06:26.56,+44:46:37.06,2000,2000,9.436,-18.185,UT20-2-011,6938,1592190737.558397728,702,1592190772.263000000,17.117717,44.741913,17.106909,44.768164,20.753538,13.871255,80.574615,55.043857,54.56383,34.956143,29,308.85,29,308.85,-3467.795787026805,-23.07002156355884,2459015.6342561548,2015.6342561547644,-0.1655013452935168,-0.034407030888326556,False,June 2020,0.01754778100797765,E,-31.559012327523615,,Pre,-0.0015388395446301,0.001396244869943,0.0013907634034406,10832.956530518622,0.0586033544168458,0.0619775735030998,0.0775851224245574,0.0040308546891534,0.0042116860124164,0.9366077129275124,0.0845798386781645,0.0894590863401052
928,2020-06-14,-1.68,2020-06-15T03:18:31,HAT-P-67b_IN_3,CFB,Sci,2020-06-15T03:19:00.861867,dark,1592191111.089716800,17:06:26.56,+44:46:37.06,2000,2000,9.436,-18.185,UT20-2-011,6938,1592190737.558397728,702,1592191111.045000000,17.117787,44.741543,17.106979,44.767792,20.847832,13.965619,80.574615,55.043857,54.56383,34.956143,29,308.85,29,308.85,-3473.325258272335,-23.13778194959741,2459015.63820442,2015.6382044199854,-0.16155308007254687,-0.033586203219691656,False,June 2020,0.017473082584073103,E,-30.817477389636387,,Pre,-0.0044236753936398,0.0012303551988758,0.0012454220509481,10832.827968487542,0.0534166518664278,0.0558735829781653,0.0706844616555318,0.003600444936625,0.0037992926444014,0.9004736715932976,0.0716405049739143,0.0802731522816079
928,2020-06-14,-1.59,2020-06-15T03:24:17,HAT-P-67b_IN_3,CFB,Sci,2020-06-15T03:24:41.983881,dark,1592191457.112984105,17:06:26.56,+44:46:37.06,2000,2000,9.436,-18.185,UT20-2-011,6938,1592190737.558397728,702,1592191456.918000000,17.117843,44.741498,17.107035,44.767746,20.944114,14.061957,80.574615,55.043857,54.56383,34.956143,29,308.85,29,308.85,-3478.982226862035,-23.20694151765201,2459015.642152591,2015.6421525911428,-0.157604908915157,-0.03276539510647787,False,June 2020,0.01774154351845733,E,-30.07514043798651,,Pre,-0.0023719881168636,0.0012138737473163,0.0012262995607579,10832.846539632956,0.0441089684154576,0.0454357354192325,0.0862207700301184,0.0035913110159082,0.0036715809654714,0.8833854121871485,0.0532236947570776,0.062314804613556
928,2020-06-14,-1.49,2020-06-15T03:29:55,HAT-P-67b_IN_3,CFB,Sci,2020-06-15T03:30:23.122846,dark,1592191794.774808210,17:06:26.56,+44:46:37.06,2000,2000,9.436,-18.185,UT20-2-011,6938,1592190737.558397728,702,1592191794.688000000,17.117911,44.741335,17.107103,44.76758,21.038128,14.156039,80.574707,55.043856,54.563929,34.956144,29,308.85,29,308.85,-3484.764050606717,-23.27450202067848,2459015.646100959,2015.6461009588093,-0.15365654124870387,-0.03194454613985957,False,June 2020,0.020547589349937997,E,-29.331966553390863,,Pre,-0.0036138670158687,0.0012974129364713,0.0013042359902674,10832.894622817646,0.0517344846412015,0.0522606894082855,0.0794741850760649,0.003916447825914,0.0039762474660279,0.8793557764448323,0.064634432188247,0.0697675422419735
928,2020-06-14,-1.4,2020-06-15T03:35:40,HAT-P-67b_IN_3,CFB,Sci,2020-06-15T03:36:04.242571,dark,1592192140.393560143,17:06:26.56,+44:46:37.06,2000,2000,9.436,-18.185,UT20-2-011,6938,1592190737.558397728,702,1592192140.355000000,17.117953,44.741191,17.107145,44.767436,21.134368,14.252321,80.574707,55.043856,54.563929,34.956144,29,308.85,29,308.85,-3490.66716183205,-23.34346170548815,2459015.650049104,2015.6500491038896,-0.14970839616834608,-0.031123743447950658,False,June 2020,0.014982927580929322,E,-28.588054393372474,,Pre,0.0017631276287312,0.0011229534015118,0.0011176828135179,10832.919571667297,0.0370271043502725,0.0370977531310927,0.0874499122071808,0.0037490871482288,0.0036972118583225,0.7412818958386401,0.0458525115135027,0.0512394021750429
928,2020-06-14,-1.3,2020-06-15T03:41:20,HAT-P-67b_IN_3,CFB,Sci,2020-06-15T03:41:45.398649,dark,1592192479.928821168,17:06:26.56,+44:46:37.06,2000,2000,9.436,-18.185,UT20-2-011,6938,1592190737.558397728,702,1592192479.748000000,17.118055,44.74101,17.107246,44.767252,21.2288,14.346855,80.574707,55.043856,54.563929,34.956144,29,308.85,29,308.85,-3496.689058972263,-23.41142197465524,2459015.6539976695,2015.6539976694621,-0.14575983059584585,-0.030302853337500782,False,June 2020,0.014776924977264886,E,-27.843302520268068,,Transit,-0.0009594530119815,0.0011529170046959,0.0011669735146847,10832.886730457016,0.0534514501541707,0.0575882414414081,0.0797532611714638,0.003006638889249,0.0030710364084249,1.080586882670377,0.0612180693267712,0.0641149166792083
928,2020-06-14,-1.21,2020-06-15T03:46:59,HAT-P-67b_IN_3,CFB,Sci,2020-06-15T03:47:26.545653,dark,1592192818.952221581,17:06:26.56,+44:46:37.06,2000,2000,9.436,-18.185,UT20-2-011,6938,1592190737.558397728,702,1592192818.733000000,17.118103,44.740935,17.107295,44.767175,21.323172,14.441275,80.574707,55.043856,54.563929,34.956144,29,308.85,29,308.85,-3502.825949888096,-23.47918236081023,2459015.6579461303,2015.6579461302608,-0.14181136979713527,-0.029481985009079382,True,June 2020,0.018687037879508962,E,-27.09782972587882,in transit,Transit,-0.001026108616456,0.0011204807301818,0.0010906729629861,10832.817460434951,0.0438867624834529,0.0451307570347125,0.0881908665626328,0.0031303488303937,0.0030928695615486,1.0184597439861496,0.0547557848057292,0.0590487773044052
928,2020-06-14,-1.11,2020-06-15T03:52:38,HAT-P-67b_IN_3,CFB,Sci,2020-06-15T03:53:07.647317,dark,1592193158.042639816,17:06:26.56,+44:46:37.06,2000,2000,9.436,-18.185,UT20-2-011,6938,1592190737.558397728,702,1592193157.920000000,17.118177,44.740596,17.107368,44.766835,21.417575,14.535752,80.574615,55.043857,54.56383,34.956143,29,308.85,29,308.85,-3509.073672725518,-23.5469427468488,2459015.6618940663,2015.6618940662593,-0.13786343379869548,-0.028661225784418414,True,June 2020,0.014625883646438726,E,-26.35173531472873,in transit,Transit,-0.0029753057374344,0.0011484053341291,0.0011544185614641,10833.048868711652,0.0496045957224851,0.0533141173527837,0.0818218894640906,0.0032121475178386,0.0032750086627507,0.9613418414920082,0.0644166094162853,0.0736866547820608
928,2020-06-14,-1.02,2020-06-15T03:58:24,HAT-P-67b_IN_3,CFB,Sci,2020-06-15T03:58:48.803505,dark,1592193503.711742491,17:06:26.56,+44:46:37.06,2000,2000,9.436,-18.185,UT20-2-011,6938,1592190737.558397728,702,1592193503.590000000,17.118226,44.740523,17.107418,44.766759,21.513808,14.632034,80.574707,55.043856,54.563929,34.956144,29,308.85,29,308.85,-3515.430696037273,-23.6161023149034,2459015.665842633,2015.6658426332287,-0.1339148668292114,-0.02784033538354149,True,June 2020,0.01670040273833914,E,-25.60482068477185,in transit,Transit,-0.00457874885228,0.0011661709167405,0.001144450655882,10832.981037048072,0.0447408552499837,0.048035203537438,0.0898814349363225,0.0033331618927628,0.0033468755092452,0.9707039700342246,0.061014480367518,0.0687705634724185
928,2020-06-14,4.0,2020-06-15T08:59:29,HAT-P-67b_OUT_same3,CFB,Sci,2020-06-15T08:59:57.942729,dark,1592211568.762035166,17:06:26.56,+44:46:37.06,2000,2000,9.436,-18.185,UT20-2-011,6943,1592211539.385210625,462,1592211568.658000000,17.118569,44.757296,17.107765,44.783524,2.545278,19.663847,279.498929,55.080544,305.477427,34.919456,29,308.85,29,308.85,-3901.980321548393,-27.22699132387061,2459015.874976189,2015.8749761888757,0.07521868881777438,0.015637647808497714,True,June 2020,0.019256619221541885,W,14.432341832065413,in transit,Transit,-0.0001436113358558,0.0013306895469914,0.0013453798347354,10832.672340972073,0.0542910093354294,0.0573433261542959,0.0846583137875249,0.0035630717134562,0.0036253291643966,1.0609403356052824,0.0611096674829414,0.0641419338449214
