date,ew,ew_unc,file_basename,full_filepath,gaussian_width,gaussian_width_unc,int_wv,jd,n_samples,obs_line_center,obs_line_center_unc,qidx,star_name,time
2020-06-08,17.478884944219374,2.4012254908334345,Goldilocks_20200608T080928_v1.0_0035.spectra.fits,../data/HPF/Helium-transit-data\HAT-P-17b\in-transit\20200608\Goldilocks_20200608T080928_v1.0_0035.spectra.fits,7.88828239732589,1.3348222659378663,8542.0,2459008.840233378,5000.0,8534.047497505575,1.3132665618522439,6590.0,HAT-P-17b_IN_1b,08:09:56
2020-06-08,17.26536012022335,2.5562052596303704,Goldilocks_20200608T081508_v1.0_0036.spectra.fits,../data/HPF/Helium-transit-data\HAT-P-17b\in-transit\20200608\Goldilocks_20200608T081508_v1.0_0036.spectra.fits,7.7662741605817605,1.4251947401660918,8542.0,2459008.844181765,5000.0,8534.161528384233,1.400227215100646,6590.0,HAT-P-17b_IN_1b,08:15:37
2020-06-08,17.37928222039279,2.337609003780435,Goldilocks_20200608T082049_v1.0_0037.spectra.fits,../data/HPF/Helium-transit-data\HAT-P-17b\in-transit\20200608\Goldilocks_20200608T082049_v1.0_0037.spectra.fits,7.798172457012627,1.3252281368901015,8542.0,2459008.848129954,5000.0,8534.173850192128,1.306870547230764,6590.0,HAT-P-17b_IN_1b,08:21:18
2020-06-08,18.562268679129843,2.4915927632395074,Goldilocks_20200608T082635_v1.0_0038.spectra.fits,../data/HPF/Helium-transit-data\HAT-P-17b\in-transit\20200608\Goldilocks_20200608T082635_v1.0_0038.spectra.fits,8.487453807459891,1.3300736461417482,8542.0,2459008.852078397,5000.0,8533.404288705035,1.3124707596037672,6590.0,HAT-P-17b_IN_1b,08:26:59
2020-06-08,15.648161111871614,6.723670506230756,Goldilocks_20200608T083215_v1.0_0039.spectra.fits,../data/HPF/Helium-transit-data\HAT-P-17b\in-transit\20200608\Goldilocks_20200608T083215_v1.0_0039.spectra.fits,7.284848839335391,2.6284302088900184,8542.0,2459008.856026797,5000.0,8534.74788696979,2.741582328524228,6590.0,HAT-P-17b_IN_1b,08:32:40
2020-06-08,18.8852161696421,2.748247719992035,Goldilocks_20200608T083756_v1.0_0040.spectra.fits,../data/HPF/Helium-transit-data\HAT-P-17b\in-transit\20200608\Goldilocks_20200608T083756_v1.0_0040.spectra.fits,8.665048479142476,1.4591085350900812,8542.0,2459008.8599751336,5000.0,8533.279223662297,1.4405381140063407,6590.0,HAT-P-17b_IN_1b,08:38:21
2020-06-08,18.31984684479556,2.734123124502318,Goldilocks_20200608T084336_v1.0_0041.spectra.fits,../data/HPF/Helium-transit-data\HAT-P-17b\in-transit\20200608\Goldilocks_20200608T084336_v1.0_0041.spectra.fits,8.336566394164132,1.4884629933456264,8542.0,2459008.863923078,5000.0,8533.574939854334,1.4654358808874703,6590.0,HAT-P-17b_IN_1b,08:44:02
2020-06-08,18.96229738016581,2.6014406063747173,Goldilocks_20200608T084915_v1.0_0042.spectra.fits,../data/HPF/Helium-transit-data\HAT-P-17b\in-transit\20200608\Goldilocks_20200608T084915_v1.0_0042.spectra.fits,8.695652232868706,1.384222561691929,8542.0,2459008.867871505,5000.0,8533.265888702745,1.3663191247545359,6590.0,HAT-P-17b_IN_1b,08:49:44
2020-06-08,18.844708689702394,2.5532718169792306,Goldilocks_20200608T085500_v1.0_0043.spectra.fits,../data/HPF/Helium-transit-data\HAT-P-17b\in-transit\20200608\Goldilocks_20200608T085500_v1.0_0043.spectra.fits,8.64218354398459,1.3559345091015713,8542.0,2459008.8718199856,5000.0,8533.296080873011,1.33876071663624,6590.0,HAT-P-17b_IN_1b,08:55:25
2020-06-08,19.069777810783542,2.6940908977959186,Goldilocks_20200608T090042_v1.0_0044.spectra.fits,../data/HPF/Helium-transit-data\HAT-P-17b\in-transit\20200608\Goldilocks_20200608T090042_v1.0_0044.spectra.fits,8.73239399582916,1.4430146688978864,8542.0,2459008.87576814,5000.0,8533.197290185752,1.4240916287156218,6590.0,HAT-P-17b_IN_1b,09:01:06
2020-06-08,18.41655546398956,2.518215872640255,Goldilocks_20200608T090623_v1.0_0045.spectra.fits,../data/HPF/Helium-transit-data\HAT-P-17b\in-transit\20200608\Goldilocks_20200608T090623_v1.0_0045.spectra.fits,8.39069360154734,1.3640006475871838,8542.0,2459008.8797163116,5000.0,8533.551070204403,1.3469895402342869,6590.0,HAT-P-17b_IN_1b,09:06:47
2020-07-30,-1.1479231635952585,0.13241644095555427,Goldilocks_20200730T044751_v1.0_0018.spectra.fits,../data/HPF/Helium-transit-data\HAT-P-17b\in-transit\20200608\Goldilocks_20200730T044751_v1.0_0018.spectra.fits,1.379465343333232,0.0766860984835698,8542.0,2459060.700233623,5000.0,8541.260483925873,0.10349769464000819,7176.0,HAT-P-17b_IN_3,04:48:20
