date,dec,exp_time,jd,qidx,ra,star_name,time
2021-02-12,27.365965,191.7,2459257.826301197,8735.0,7.832376,HD63433b_4_OUT_d,07:49:52
2021-02-26,27.354725,191.7,2459271.5909970026,9114.0,7.831634,HD63433b_6_OUT_d,02:11:02
2021-02-26,27.354802,191.7,2459271.593587956,9114.0,7.831645,HD63433b_6_OUT_d,02:14:45
2021-02-26,27.354456,191.7,2459271.596179168,9114.0,7.83168,HD63433b_6_OUT_d,02:18:29
2020-11-25,20.099462,511.2,2459178.8597567687,4605.0,8.639462,K2-100b_P4,08:38:02
2020-11-25,20.099737,511.2,2459178.8660491835,4605.0,8.639582,K2-100b_P4,08:47:06
2021-02-22,12.579795,915.9,2459267.807860503,8512.0,8.689453,k2-101b,07:23:19
2021-02-22,12.57051,915.9,2459267.8188415747,8512.0,8.689646,k2-101b,07:39:07
2020-12-29,-8.740946,820.0500000000001,2459213.012941598,8499.0,12.143576,k2-132b,12:18:38
2020-12-29,-8.746914,820.0500000000001,2459213.0228118408,8499.0,12.143937,k2-132b,12:32:50
2021-01-06,-8.741073,820.0500000000001,2459220.9944227384,8499.0,12.143565,k2-132b,11:51:58
2021-01-06,-8.74742,820.0500000000001,2459221.004293068,8499.0,12.143918,k2-132b,12:06:10
2020-11-26,22.889493,415.35,2459179.8828446614,6719.0,4.494463,k2-136c_1_IN,09:11:17
2020-11-26,22.885516,415.35,2459179.8880267283,6719.0,4.494523,k2-136c_1_IN,09:18:45
2020-11-26,22.882206,415.35,2459179.8932087733,6719.0,4.494575,k2-136c_1_IN,09:26:13
2020-11-26,22.880346,415.35,2459179.8983906577,6719.0,4.494622,k2-136c_1_IN,09:33:40
2020-11-26,22.875474,415.35,2459179.90357265,6719.0,4.494729,k2-136c_1_IN,09:41:08
2020-11-26,22.869028,415.35,2459179.908754911,6719.0,4.494849,k2-136c_1_IN,09:48:36
2020-11-26,22.864865,415.35,2459179.913937082,6719.0,4.494949,k2-136c_1_IN,09:56:04
2020-11-26,22.860319,415.35,2459179.9191191723,6719.0,4.495068,k2-136c_1_IN,10:03:31
2020-11-24,22.874864,415.35,2459177.6818295796,6721.0,4.493811,k2-136c_1_OUT_b2,04:21:50
2020-11-24,22.874924,415.35,2459177.6870119567,6721.0,4.493892,k2-136c_1_OUT_b2,04:29:17
2020-11-24,22.875071,415.35,2459177.692194191,6721.0,4.493968,k2-136c_1_OUT_b2,04:36:45
2020-11-24,22.874923,415.35,2459177.6973758517,6721.0,4.494041,k2-136c_1_OUT_b2,04:44:13
2020-11-25,22.890827,415.35,2459178.905285299,6722.0,4.494429,k2-136c_1_OUT_b1,09:43:36
2020-11-25,22.886757,415.35,2459178.9104672023,6722.0,4.494523,k2-136c_1_OUT_b1,09:51:04
2020-11-25,22.882448,415.35,2459178.9156493596,6722.0,4.494623,k2-136c_1_OUT_b1,09:58:32
2020-11-25,22.878078,415.35,2459178.9208314004,6722.0,4.494738,k2-136c_1_OUT_b1,10:05:59
2020-11-26,22.875235,415.35,2459179.6772887874,6720.0,4.493961,k2-136c_1_OUT_d,04:15:17
2020-11-26,22.87538,415.35,2459179.682471083,6720.0,4.494038,k2-136c_1_OUT_d,04:22:45
2020-11-26,22.875514,415.35,2459179.687653208,6720.0,4.494115,k2-136c_1_OUT_d,04:30:13
2020-11-26,22.875358,415.35,2459179.692835325,6720.0,4.49418,k2-136c_1_OUT_d,04:37:40
2020-11-26,22.875272,415.35,2459179.6980174826,6720.0,4.494238,k2-136c_1_OUT_d,04:45:08
2020-11-26,22.874946,415.35,2459179.7031994546,6720.0,4.49429,k2-136c_1_OUT_d,04:52:36
2020-11-26,22.874729,415.35,2459179.7083812235,6720.0,4.494352,k2-136c_1_OUT_d,05:00:04
2020-11-26,22.875055,415.35,2459179.6721068197,6720,4.493896,k2-136c_1_OUT_d,04:07:50
2020-11-27,22.875208,415.35,2459180.6685406785,6723,4.493938,k2-136c_1_OUT_a1,04:02:41
2020-11-27,22.875177,415.35,2459180.673722786,6723,4.493955,k2-136c_1_OUT_a1,04:10:09
2020-11-27,22.87561,415.35,2459180.678904883,6723,4.494087,k2-136c_1_OUT_a1,04:17:37
2020-11-27,22.875633,415.35,2459180.6840869556,6723,4.494151,k2-136c_1_OUT_a1,04:25:05
2020-11-28,22.874755,415.35,2459181.6711440184,6724,4.493823,k2-136c_1_OUT_a2,04:06:26
2020-11-28,22.874786,415.35,2459181.676326041,6724,4.493908,k2-136c_1_OUT_a2,04:13:54
2020-11-28,22.874865,415.35,2459181.68150827,6724,4.493977,k2-136c_1_OUT_a2,04:21:22
2020-11-28,22.874735,415.35,2459181.6866902034,6724,4.494046,k2-136c_1_OUT_a2,04:28:50
2020-07-23,-1.191329,511.2,2459053.874748991,7153,23.393466,k2-141_p4,08:59:38
2020-07-23,-1.192696,511.2,2459053.881041398,7153,23.393665,k2-141_p4,09:08:41
2020-12-07,0.49524,511.2,2459190.9730152823,178,10.867869,k2-261,11:21:08
2020-12-07,0.493254,511.2,2459190.979307745,178,10.868036,k2-261,11:30:12
2020-12-28,0.501403,511.2,2459212.015277301,8489,10.868287,k2-261,12:21:59
2020-12-28,0.496189,511.2,2459212.0215700627,8489,10.868483,k2-261,12:31:03
2020-03-11,0.936594,10.65,2458919.685021274,3201,10.528535,k2-266_in,04:26:25
2020-03-11,0.93542,10.65,2458919.6913137306,3201,10.528723,k2-266_in,04:35:29
2020-03-11,0.9339,10.65,2458919.6976061114,3201,10.528904,k2-266_in,04:44:33
2020-03-11,0.932421,10.65,2458919.7038986036,3201,10.529096,k2-266_in,04:53:36
2020-03-11,0.930508,10.65,2458919.710191234,3201,10.529276,k2-266_in,05:02:40
2020-03-11,0.928746,10.65,2458919.716483727,3201,10.52947,k2-266_in,05:11:44
2020-03-10,0.943899,10.65,2458918.800495558,3203,10.528786,k2-266_out_before1,07:12:42
2020-03-10,0.938767,10.65,2458918.80678824,3203,10.528966,k2-266_out_before1,07:21:46
2020-03-10,0.933541,10.65,2458918.8130805404,3203,10.529156,k2-266_out_before1,07:30:50
2020-03-10,0.928031,10.65,2458918.819373111,3203,10.52935,k2-266_out_before1,07:39:53
2020-03-11,0.943978,10.65,2458919.7923635067,3202,10.528751,k2-266_out_same,07:01:00
2020-03-11,0.939304,10.65,2458919.798656171,3202,10.528903,k2-266_out_same,07:10:03
2020-03-11,0.934222,10.65,2458919.8049485334,3202,10.529081,k2-266_out_same,07:19:07
2020-03-11,0.928894,10.65,2458919.8112411452,3202,10.529274,k2-266_out_same,07:28:11
2020-03-11,0.923521,10.65,2458919.8175335727,3202,10.52947,k2-266_out_same,07:37:14
2020-03-11,0.917663,10.65,2458919.8238261268,3202,10.529702,k2-266_out_same,07:46:18
2020-03-12,0.936569,10.65,2458920.6919402573,3204,10.528493,k2-266_out_after1,04:36:23
2020-03-12,0.935165,10.65,2458920.6982326815,3204,10.528673,k2-266_out_after1,04:45:27
2020-03-12,0.933254,10.65,2458920.7045251727,3204,10.528856,k2-266_out_after1,04:54:30
2020-03-12,0.931542,10.65,2458920.710818101,3204,10.529044,k2-266_out_after1,05:03:34
2020-04-02,0.942427,10.65,2458941.738735739,6247,10.52875,K2-266b,05:43:46
2020-04-02,0.936427,10.65,2458941.746262179,6247,10.528972,K2-266b,05:54:37
2020-12-09,0.939059,511.2,2459192.9470064626,159,10.528204,k2-266b,10:43:41
2020-12-09,0.937589,511.2,2459192.9532993394,159,10.528378,k2-266b,10:52:45
2020-12-26,0.945411,511.2,2459210.0104522505,8511,10.528597,k2-266b,12:15:03
2020-12-26,0.940005,511.2,2459210.0167448116,8511,10.528783,k2-266b,12:24:06
2021-01-06,3.874929,820.0500000000001,2459221.0183589123,8515,11.296121,k2-36c,12:26:26
2021-01-06,3.866701,820.0500000000001,2459221.0282293553,8515,11.296387,k2-36c,12:40:39
2020-12-26,3.86629,820.0500000000001,2459209.922974546,8515,11.295709,k2-36c,10:09:05
2020-12-26,3.864411,820.0500000000001,2459209.9328450174,8515,11.295978,k2-36c,10:23:17
2020-12-28,-1.447781,617.7,2459212.0327979443,8520,11.488327,k2-3b,12:47:13
2020-12-28,-1.453406,617.7,2459212.0403242204,8520,11.488567,k2-3b,12:58:04
2020-12-19,12.579082,660.3000000000001,2459202.7688127216,8232,3.681825,K2-77b_2_IN,06:27:05
2020-12-19,12.572636,660.3000000000001,2459202.776832766,8232,3.681944,K2-77b_2_IN,06:38:38
2020-12-19,12.565963,660.3000000000001,2459202.7848526896,8232,3.682077,K2-77b_2_IN,06:50:11
2020-12-19,12.559049,660.3000000000001,2459202.792872269,8232,3.682233,K2-77b_2_IN,07:01:44
2020-12-19,12.551671,660.3000000000001,2459202.800892259,8232,3.682417,K2-77b_2_IN,07:13:17
2020-12-21,12.578737,660.3000000000001,2459204.767105895,8237,3.681826,K2-77b_2_OUT_a2,06:24:37
2020-12-21,12.572394,660.3000000000001,2459204.7751259226,8237,3.681956,K2-77b_2_OUT_a2,06:36:10
2020-12-21,12.565331,660.3000000000001,2459204.783145641,8237,3.682089,K2-77b_2_OUT_a2,06:47:43
2020-12-21,12.558007,660.3000000000001,2459204.791165299,8237,3.68227,K2-77b_2_OUT_a2,06:59:16
2020-12-10,12.577015,660.3000000000001,2459193.7937803674,8230,3.681935,K2-77b_1_OUT_b1,07:03:02
2020-12-10,12.570407,660.3000000000001,2459193.80180005,8230,3.682062,K2-77b_1_OUT_b1,07:14:35
2020-12-10,12.563701,660.3000000000001,2459193.809819645,8230,3.682203,K2-77b_1_OUT_b1,07:26:08
2020-12-10,12.556811,660.3000000000001,2459193.8178396253,8230,3.682366,K2-77b_1_OUT_b1,07:37:41
2020-12-18,12.567185,660.3000000000001,2459201.5917486786,8235,3.681459,K2-77b_2_OUT_b1,02:12:07
2020-12-18,12.567657,660.3000000000001,2459201.599768517,8235,3.681623,K2-77b_2_OUT_b1,02:23:39
2020-12-18,12.567816,660.3000000000001,2459201.60778826,8235,3.681771,K2-77b_2_OUT_b1,02:35:12
2020-12-18,12.567491,660.3000000000001,2459201.6158080166,8235,3.681917,K2-77b_2_OUT_b1,02:46:45
2020-12-19,12.566837,660.3000000000001,2459202.5902795456,8233,3.68142,K2-77b_2_OUT_d,02:10:00
2020-12-19,12.567477,660.3000000000001,2459202.5982994633,8233,3.681576,K2-77b_2_OUT_d,02:21:33
2020-12-19,12.567518,660.3000000000001,2459202.606319071,8233,3.681741,K2-77b_2_OUT_d,02:33:05
2020-12-19,12.567282,660.3000000000001,2459202.6143390923,8233,3.681901,K2-77b_2_OUT_d,02:44:38
2020-12-20,12.56639,660.3000000000001,2459203.587573245,8236,3.68137,K2-77b_2_OUT_a1,02:06:06
2020-12-20,12.566883,660.3000000000001,2459203.5955930823,8236,3.681527,K2-77b_2_OUT_a1,02:17:39
2020-12-20,12.56698,660.3000000000001,2459203.6036128346,8236,3.681684,K2-77b_2_OUT_a1,02:29:12
2020-12-17,12.578742,660.3000000000001,2459200.7954426813,8234,3.681892,K2-77b_2_OUT_b2,07:05:26
2020-12-17,12.571681,660.3000000000001,2459200.8034624383,8234,3.682064,K2-77b_2_OUT_b2,07:16:59
2020-12-10,-9.391275,213.0,2459194.0137713533,187,10.779626,kelt-11b,12:19:49
2020-12-10,-9.393121,213.0,2459194.016609164,187,10.779738,kelt-11b,12:23:55
2020-12-27,-9.392579,213.0,2459210.958269333,8498,10.779763,kelt-11b,10:59:54
2020-12-27,-9.394194,213.0,2459210.961107138,8498,10.779884,kelt-11b,11:03:59
2020-06-22,51.762236,820.0500000000001,2459022.934691905,6238,19.272354,Kepler-16,10:25:57
2020-06-22,51.760166,820.0500000000001,2459022.944562475,6238,19.2725,Kepler-16,10:40:10
2020-07-24,51.765902,820.0500000000001,2459054.8472446897,7172,19.272336,Kepler-16,08:20:01
2020-07-24,51.763913,820.0500000000001,2459054.857115323,7172,19.272483,Kepler-16,08:34:14
2020-07-24,48.986216,915.9,2459054.8700704454,7171,19.742748,kepler-396_p4,08:52:54
2020-07-24,48.983599,915.9,2459054.881051361,7171,19.742886,kepler-396_p4,09:08:42
2020-08-01,48.985645,915.9,2459062.850657953,6318,19.7427,kepler-396_p4,08:24:56
2020-08-01,48.983058,915.9,2459062.8616388,6318,19.742842,kepler-396_p4,08:40:45
2020-06-30,65.154851,915.9,2459030.8207791373,6242,20.226684,Qatar-1,07:41:55
2020-06-30,65.154065,915.9,2459030.831760085,6242,20.22696,Qatar-1,07:57:44
2020-07-26,65.157269,915.9,2459056.7476955242,7161,20.226732,Qatar-1,05:56:40
2020-07-26,65.15636,915.9,2459056.7586763543,7161,20.227009,Qatar-1,06:12:29
2020-12-09,64.791223,511.2,2459192.92960975,157,8.042808,TOI-1728b,10:18:38
2020-12-09,64.79097,511.2,2459192.9359020656,157,8.042971,TOI-1728b,10:27:41
2020-12-10,64.790985,511.2,2459193.9223450506,157,8.042706,TOI-1728b,10:08:10
2020-12-10,64.790745,511.2,2459193.9286375814,157,8.042887,TOI-1728b,10:17:14
2020-07-07,36.64133,798.75,2459037.881298662,6583,19.069528,Tres-1b_IN_2b,09:09:04
2020-07-07,36.63659,798.75,2459037.89092255,6583,19.069598,Tres-1b_IN_2b,09:22:55
2020-07-07,36.63211,798.75,2459037.900546182,6583,19.06969,Tres-1b_IN_2b,09:36:47
2020-07-07,36.627529,798.75,2459037.9101699833,6583,19.069813,Tres-1b_IN_2b,09:50:38
2020-07-07,36.622847,798.75,2459037.9197937883,6583,19.069932,Tres-1b_IN_2b,10:04:30
2020-07-13,36.625295,820.0500000000001,2459043.632236325,6996,19.068786,Tres-1b_4_same,03:10:25
2020-07-13,36.625136,820.0500000000001,2459043.64210682,6996,19.068996,Tres-1b_4_same,03:24:38
2020-07-13,36.625005,820.0500000000001,2459043.6519774306,6996,19.069172,Tres-1b_4_same,03:38:50
2020-07-13,36.625002,820.0500000000001,2459043.6618479034,6996,19.06935,Tres-1b_4_same,03:53:03
2020-07-13,36.624948,820.0500000000001,2459043.6717185066,6996,19.069511,Tres-1b_4_same,04:07:16
2020-07-05,36.641223,798.75,2459035.888929335,6597,19.069517,Tres-1b_OUT_2b_before2,09:20:03
2020-07-05,36.636456,798.75,2459035.898553277,6597,19.069601,Tres-1b_OUT_2b_before2,09:33:55
2020-07-05,36.632077,798.75,2459035.9081769953,6597,19.069694,Tres-1b_OUT_2b_before2,09:47:46
2020-07-05,36.627378,798.75,2459035.9178008055,6597,19.069827,Tres-1b_OUT_2b_before2,10:01:37
2020-07-08,36.641493,798.75,2459038.878467061,6586,19.069485,Tres-1b_OUT_2b_after,09:04:59
2020-07-08,36.636702,798.75,2459038.8880906776,6586,19.069549,Tres-1b_OUT_2b_after,09:18:51
2020-07-08,36.632108,798.75,2459038.8977143625,6586,19.06964,Tres-1b_OUT_2b_after,09:32:42
2020-07-08,36.627519,798.75,2459038.907338223,6586,19.06975,Tres-1b_OUT_2b_after,09:46:34
2020-07-10,36.624573,820.0500000000001,2459040.6455348795,6992,19.068832,Tres-1b_3_same,03:29:34
2020-07-11,36.641483,820.0500000000001,2459041.872190437,6993,19.069461,Tres-1b_3after_4before2,08:55:57
2020-07-11,36.636645,820.0500000000001,2459041.88206112,6993,19.069547,Tres-1b_3after_4before2,09:10:10
2020-07-11,36.631907,820.0500000000001,2459041.8919316777,6993,19.069639,Tres-1b_3after_4before2,09:24:22
2020-07-11,36.627274,820.0500000000001,2459041.9018022744,6993,19.069777,Tres-1b_3after_4before2,09:38:35
2020-07-12,36.641807,820.0500000000001,2459042.8697365574,6994,19.069493,Tres-1b_3after2_4before,08:52:25
2020-07-12,36.636975,820.0500000000001,2459042.8796071373,6994,19.069581,Tres-1b_3after2_4before,09:06:38
2020-07-12,36.632158,820.0500000000001,2459042.889477753,6994,19.069679,Tres-1b_3after2_4before,09:20:50
2020-07-12,36.627483,820.0500000000001,2459042.8993480876,6994,19.069808,Tres-1b_3after2_4before,09:35:03
2020-07-13,36.642458,820.0500000000001,2459043.8640717436,6995,19.069519,Tres-1b_IN_4,08:44:15
2020-07-13,36.637613,820.0500000000001,2459043.8739422923,6995,19.069593,Tres-1b_IN_4,08:58:28
2020-07-13,36.633078,820.0500000000001,2459043.883812704,6995,19.069697,Tres-1b_IN_4,09:12:41
2020-07-13,36.628175,820.0500000000001,2459043.8936833777,6995,19.069817,Tres-1b_IN_4,09:26:54
2020-07-13,36.623457,820.0500000000001,2459043.9035538263,6995,19.069958,Tres-1b_IN_4,09:41:07
2020-04-06,36.620767,10.65,2458945.913719474,84,19.068288,Tres-1b_OUT_2_before1,09:55:45
2020-04-06,36.62056,10.65,2458945.9233431257,84,19.068406,Tres-1b_OUT_2_before1,10:09:36
2020-07-04,36.624614,820.0500000000001,2459034.6726296474,6240,19.068712,TrES-1,04:08:35
2020-07-04,36.624543,820.0500000000001,2459034.682500108,6240,19.068877,TrES-1,04:22:48
2020-07-23,36.642656,820.0500000000001,2459053.85007263,7159,19.069433,TrES-1,08:24:06
2020-07-23,36.637895,820.0500000000001,2459053.859943039,7159,19.069523,TrES-1,08:38:19
2020-08-01,36.643135,820.0500000000001,2459062.8236371255,7230,19.069436,TrES-1,07:46:02
2020-08-01,36.638473,820.0500000000001,2459062.833507718,7230,19.069518,TrES-1,08:00:15
2020-10-13,36.645357,820.0500000000001,2459135.6268856837,4592,19.068916,TrES-1_P4,03:02:42
2020-10-13,36.640559,820.0500000000001,2459135.636756173,4592,19.069013,TrES-1_P4,03:16:55
2020-11-09,36.644792,820.0500000000001,2459162.5541327083,4592,19.068684,TrES-1_P4,01:17:57
2020-11-09,36.64,820.0500000000001,2459162.564003046,4592,19.068769,TrES-1_P4,01:32:09
2020-12-20,12.566533,660.3000000000001,2459203.611632511,8236,3.681828,K2-77b_2_OUT_a1,02:40:45
2020-07-25,30.663207,820.0500000000001,2459055.960272539,7158,3.157101,WASP-11,11:02:47
2020-07-25,30.663387,820.0500000000001,2459055.9701431682,7158,3.157265,WASP-11,11:17:00
2020-11-08,30.681377,820.0500000000001,2459161.8942859787,4591,3.158299,WASP-11_P4,09:27:46
2020-11-08,30.675269,820.0500000000001,2459161.904156427,4591,3.158397,WASP-11_P4,09:41:59
2020-11-12,30.681321,820.0500000000001,2459165.8779091295,4591,3.158252,WASP-11_P4,09:04:11
2020-11-12,30.675158,820.0500000000001,2459165.887779484,4591,3.158338,WASP-11_P4,09:18:24
2020-03-06,-3.832711,10.65,2458914.7482772176,3049,10.703373,WASP-127_OUT_before1,05:57:31
2020-03-06,-3.835175,10.65,2458914.7534593847,3049,10.703514,WASP-127_OUT_before1,06:04:58
2020-03-06,-3.8377,10.65,2458914.758641436,3049,10.703654,WASP-127_OUT_before1,06:12:26
2020-03-06,-3.84016,10.65,2458914.7638236955,3049,10.703818,WASP-127_OUT_before1,06:19:54
2020-03-06,-3.843045,10.65,2458914.7690057945,3049,10.703966,WASP-127_OUT_before1,06:27:22
2020-12-08,-3.829368,511.2,2459191.9994299244,181,10.703087,wasp-127b,11:59:10
2020-12-08,-3.83252,511.2,2459192.005722737,181,10.703279,wasp-127b,12:08:14
2020-11-19,2.413772,617.7,2459172.6439037616,6830,2.184972,WASP-156b_3_OUT_b1,03:27:13
2020-11-19,2.412583,617.7,2459172.651429946,6830,2.185186,WASP-156b_3_OUT_b1,03:38:03
2020-10-24,2.422089,553.8000000000001,2459146.83412404,6725,2.185333,WASP-156b_1_IN,08:01:08
2020-10-24,2.416447,553.8000000000001,2459146.8409102205,6725,2.185506,WASP-156b_1_IN,08:10:54
2020-10-24,2.410491,553.8000000000001,2459146.8476965125,6725,2.185712,WASP-156b_1_IN,08:20:40
2020-10-24,2.404344,553.8000000000001,2459146.8544822447,6725,2.185911,WASP-156b_1_IN,08:30:27
2020-10-24,2.397925,553.8000000000001,2459146.8612681655,6725,2.186158,WASP-156b_1_IN,08:40:13
2020-10-24,2.391149,553.8000000000001,2459146.868054417,6725,2.186394,WASP-156b_1_IN,08:49:59
2020-11-20,2.413946,553.8000000000001,2459173.6339203576,6827,2.184946,WASP-156b_3_IN,03:12:50
2020-11-20,2.413101,553.8000000000001,2459173.6407061364,6827,2.18513,WASP-156b_3_IN,03:22:37
2020-11-20,2.411973,553.8000000000001,2459173.647492059,6827,2.18533,WASP-156b_3_IN,03:32:23
2020-11-20,2.41068,553.8000000000001,2459173.6542782662,6827,2.185535,WASP-156b_3_IN,03:42:09
2020-11-20,2.409033,553.8000000000001,2459173.661064588,6827,2.185728,WASP-156b_3_IN,03:51:55
2020-11-20,2.407697,553.8000000000001,2459173.6678505563,6827,2.185944,WASP-156b_3_IN,04:01:42
2020-10-23,2.421033,617.7,2459145.837448625,6728,2.185412,WASP-156b_1_OUT_b1,08:05:55
2020-10-23,2.414678,617.7,2459145.844974708,6728,2.185628,WASP-156b_1_OUT_b1,08:16:45
2020-10-23,2.408007,617.7,2459145.8525011055,6728,2.185872,WASP-156b_1_OUT_b1,08:27:36
2020-10-23,2.401151,617.7,2459145.860027438,6728,2.186125,WASP-156b_1_OUT_b1,08:38:26
2020-10-25,2.414626,617.7,2459147.7119868016,6729,2.185024,WASP-156b_1_OUT_a1,05:05:15
2020-10-25,2.413237,617.7,2459147.7195128873,6729,2.185246,WASP-156b_1_OUT_a1,05:16:05
2020-10-25,2.411687,617.7,2459147.7270397106,6729,2.185478,WASP-156b_1_OUT_a1,05:26:56
2020-10-25,2.410011,617.7,2459147.7345656194,6729,2.185699,WASP-156b_1_OUT_a1,05:37:46
2020-11-20,2.422801,553.8000000000001,2459173.772971624,6828,2.185252,WASP-156b_3_OUT_d,06:33:04
2020-11-20,2.416559,553.8000000000001,2459173.779757637,6828,2.185461,WASP-156b_3_OUT_d,06:42:51
2020-11-20,2.410381,553.8000000000001,2459173.786543758,6828,2.185713,WASP-156b_3_OUT_d,06:52:37
2020-11-20,2.403571,553.8000000000001,2459173.7933298415,6828,2.185962,WASP-156b_3_OUT_d,07:02:23
2020-11-21,2.413973,617.7,2459174.6415803367,6831,2.184965,WASP-156b_3_OUT_a1,03:23:52
2020-11-21,2.412737,617.7,2459174.649106652,6831,2.185182,WASP-156b_3_OUT_a1,03:34:42
2020-11-21,2.411028,617.7,2459174.6566328844,6831,2.1854,WASP-156b_3_OUT_a1,03:45:33
2020-11-21,2.409397,617.7,2459174.6641592393,6831,2.185646,WASP-156b_3_OUT_a1,03:56:23
2020-11-22,2.42159,617.7,2459175.7521427292,6832,2.185247,WASP-156b_3_OUT_a2,06:03:05
2020-11-22,2.415347,617.7,2459175.7596689765,6832,2.185442,WASP-156b_3_OUT_a2,06:13:55
2020-11-22,2.408924,617.7,2459175.767195355,6832,2.185663,WASP-156b_3_OUT_a2,06:24:45
2020-11-22,2.402258,617.7,2459175.7747215563,6832,2.185887,WASP-156b_3_OUT_a2,06:35:35
2020-08-20,-1.835306,830.7,2459081.7488712864,5143,22.318875,WASP-177_1_IN,05:58:22
2020-08-20,-1.838131,830.7,2459081.7588650216,5143,22.319173,WASP-177_1_IN,06:12:45
2020-08-20,-1.840909,830.7,2459081.7688597837,5143,22.319497,WASP-177_1_IN,06:27:09
2020-08-20,-1.844322,830.7,2459081.7788529084,5143,22.319823,WASP-177_1_IN,06:41:32
2020-08-23,-1.834864,830.7,2459084.7452006964,5145,22.318898,WASP-177_2_IN,05:53:05
2020-08-23,-1.837418,830.7,2459084.755194652,5145,22.31922,WASP-177_2_IN,06:07:28
2020-08-23,-1.840455,830.7,2459084.7651884197,5145,22.319525,WASP-177_2_IN,06:21:52
2020-08-23,-1.844099,830.7,2459084.775182339,5145,22.319868,WASP-177_2_IN,06:36:15
2020-08-18,-1.834575,830.7,2459079.7647680063,5137,22.318797,WASP-177_1_OUT_b2,06:21:15
2020-08-18,-1.837565,830.7,2459079.7747621294,5137,22.31911,WASP-177_1_OUT_b2,06:35:39
2020-08-18,-1.840851,830.7,2459079.7847559876,5137,22.319444,WASP-177_1_OUT_b2,06:50:02
2020-08-19,-1.83566,830.7,2459080.751082051,5138,22.318862,WASP-177_1_OUT_b1,06:01:33
2020-08-19,-1.838332,830.7,2459080.761075822,5138,22.319161,WASP-177_1_OUT_b1,06:15:56
2020-08-19,-1.841122,830.7,2459080.7710699285,5138,22.319474,WASP-177_1_OUT_b1,06:30:20
2020-08-19,-1.844629,830.7,2459080.781063777,5138,22.319799,WASP-177_1_OUT_b1,06:44:43
2020-08-20,-1.829936,830.7,2459081.824751013,5144,22.319064,WASP-177_1_OUT_same,07:47:38
2020-08-20,-1.836397,830.7,2459081.8347449442,5144,22.319349,WASP-177_1_OUT_same,08:02:01
2020-08-20,-1.843339,830.7,2459081.8447389337,5144,22.319695,WASP-177_1_OUT_same,08:16:25
2020-08-20,-1.851043,830.7,2459081.8547327407,5144,22.320067,WASP-177_1_OUT_same,08:30:48
2020-08-21,-1.835684,830.7,2459082.745922231,5139,22.318894,WASP-177_1_OUT_a1,05:54:07
2020-08-21,-1.838214,830.7,2459082.7559158434,5139,22.319192,WASP-177_1_OUT_a1,06:08:31
2020-08-21,-1.841031,830.7,2459082.765910057,5139,22.319516,WASP-177_1_OUT_a1,06:22:54
2020-08-21,-1.844182,830.7,2459082.775904025,5139,22.319841,WASP-177_1_OUT_a1,06:37:18
2020-08-22,-1.835119,830.7,2459083.745067715,5140,22.318863,WASP-177_1_OUT_a2,05:52:53
2020-08-22,-1.835854,830.7,2459083.755061539,5140,22.318908,WASP-177_1_OUT_a2,06:07:17
2020-08-22,-1.840874,830.7,2459083.7650555205,5140,22.319497,WASP-177_1_OUT_a2,06:21:40
2020-08-22,-1.844233,830.7,2459083.775049616,5140,22.319835,WASP-177_1_OUT_a2,06:36:04
2020-08-23,-1.830693,830.7,2459084.817255989,5146,22.319095,WASP-177_2_OUT_same,07:36:50
2020-08-23,-1.837401,830.7,2459084.8272498525,5146,22.319383,WASP-177_2_OUT_same,07:51:14
2020-08-23,-1.844488,830.7,2459084.837243771,5146,22.31972,WASP-177_2_OUT_same,08:05:37
2020-08-23,-1.852268,830.7,2459084.8472376443,5146,22.320117,WASP-177_2_OUT_same,08:20:01
2020-08-24,-1.834395,830.7,2459085.7447173437,5141,22.318879,WASP-177_2_OUT_a1,05:52:23
2020-08-24,-1.837133,830.7,2459085.7547112033,5141,22.319197,WASP-177_2_OUT_a1,06:06:47
2020-08-24,-1.84023,830.7,2459085.7647050405,5141,22.319512,WASP-177_2_OUT_a1,06:21:10
2020-08-25,-1.834625,830.7,2459086.735598674,5142,22.318815,WASP-177_2_OUT_a2,05:39:15
2020-08-25,-1.837252,830.7,2459086.745592533,5142,22.319104,WASP-177_2_OUT_a2,05:53:39
2020-08-25,-1.840139,830.7,2459086.75558655,5142,22.31941,WASP-177_2_OUT_a2,06:08:02
2020-08-25,-1.843364,830.7,2459086.76558041,5142,22.319738,WASP-177_2_OUT_a2,06:22:26
2020-07-25,6.437589,820.0500000000001,2459055.8621842302,7160,20.514416,WASP-2,08:41:32
2020-07-25,6.428978,820.0500000000001,2459055.8720548037,7160,20.514674,WASP-2,08:55:45
2020-10-15,6.436661,820.0500000000001,2459137.6465166686,4593,20.514144,WASP-2_P4,03:30:59
2020-10-15,6.427619,820.0500000000001,2459137.6563873114,4593,20.514421,WASP-2_P4,03:45:11
2021-01-27,-3.440459,915.9,2459242.0056880456,8519,14.487126,wasp-39b,12:08:11
2021-01-27,-3.445222,915.9,2459242.0166687923,8519,14.487432,wasp-39b,12:24:00
2021-03-05,-3.438018,915.9,2459278.942937845,8519,14.487477,wasp-39b,10:37:49
2021-03-05,-3.444625,915.9,2459278.95391883,8519,14.487796,wasp-39b,10:53:38
2020-06-10,24.878333,820.0500000000001,2459010.9209414846,6243,23.307091,WASP-59,10:06:09
2020-06-10,24.878761,820.0500000000001,2459010.930811809,6243,23.307251,WASP-59,10:20:22
